Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
11877599,Immortal Speeches,Harshvardhan Dutt,"Dutt, Harshvardhan",,"=""9788178060""","=""""",2,3.00,Unicorn Books,Paperback,135,2005,2005,2011/06/29,2011/06/28,short-reads,short-reads (#27),read,Expected it would have immortal speeches. But didn't find all speeches inspiring. Few were so good but most of them were so short and dry. I prefer you omit the Introduction part. It is so boring.,,,1,,,1,,,unspecified,,
16238437,Html5 Video How-To,Alex Libby,"Libby, Alex",,"=""1849693641""","=""9781849693646""",3,3.40,Packt Publishing,Paperback,70,2012,2012,2017/04/21,2017/04/20,"technical, packt, short-reads","technical (#55), packt (#8), short-reads (#26)",read,,,,1,,,0,,,,,
977846,The Dip: The Extraordinary Benefits of Knowing When to Quit (and When to Stick),Seth Godin,"Godin, Seth",,"=""0749928301""","=""9780749928308""",5,3.80,Piatkus Books,Paperback,85,2009,2007,2015/09/04,2015/09/03,"just-books, short-reads","just-books (#3), short-reads (#25)",read,,,,1,,,0,,,,,
27968892,"Padding, Borders, Outlines, and Margins in CSS: CSS Box Model Details",Eric A. Meyer,"Meyer, Eric A.",,"=""1491929804""","=""9781491929803""",4,3.00,O'Reilly Media,Paperback,78,2015,,2015/12/15,2015/12/15,"e-book, o-reilly, technical, short-reads","e-book (#40), o-reilly (#16), technical (#44), short-reads (#23)",read,,,,1,,,0,,,,,
25792536,Transforms in CSS,Eric A. Meyer,"Meyer, Eric A.",,"=""1491928158""","=""9781491928158""",4,3.83,O'Reilley,Kindle Edition,75,2015,2015,2015/12/17,2015/12/16,"o-reilly, e-book, technical, short-reads","o-reilly (#17), e-book (#41), technical (#43), short-reads (#22)",read,,,,1,,,0,,,,,
8828929,Absolute Khushwant,Khushwant Singh,"Singh, Khushwant",,"=""0143068717""","=""9780143068716""",4,3.77,Penguin Group,Paperback,189,2011,2010,2015/12/18,2015/12/17,"just-books, indian-authors, short-reads","just-books (#11), indian-authors (#17), short-reads (#21)",read,,,,1,,,0,,,,,
21032271,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,Deepak Chopra,"Chopra, Deepak",,"=""1577319141""","=""9781577319146""",3,4.11,Amber-Allen Audio Cassette,Paperback,128,1994,1993,2016/01/13,2016/01/11,"indian-authors, just-books, short-reads","indian-authors (#22), just-books (#14), short-reads (#19)",read,,,,1,,,0,,,,,
21929386,Lauren Ipsum: A Story about Computer Science and Other Improbable Things,Carlos Bueno,"Bueno, Carlos",,"=""1593275749""","=""9781593275747""",4,3.89,No Starch Press,Paperback,192,2014,2011,2016/01/17,2016/01/17,"e-book, technical, short-reads","e-book (#43), technical (#41), short-reads (#18)",read,,,,1,,,0,,,,,
475189,Landour Days,Ruskin Bond,"Bond, Ruskin",,"=""0141005947""","=""9780141005942""",4,4.17,Penguin Books,Paperback,141,2005,2002,2016/06/05,2016/06/04,"just-books, short-reads","just-books (#21), short-reads (#17)",read,,,,1,,,0,,,,,
486381,Who Moved My Cheese?: An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,"Johnson, Spencer",,"=""0091816971""","=""9780091816971""",2,3.84,Vermilion,Paperback,95,1999,1998,2016/06/19,2016/06/19,"just-books, short-reads","just-books (#22), short-reads (#16)",read,,,,1,,,0,,,,,
2477223,Managing Oneself,Peter F. Drucker,"Drucker, Peter F.",,"=""142212312X""","=""9781422123126""",5,3.97,Harvard Business Review Press,Paperback,72,2008,2007,2016/06/19,2016/06/18,"e-book, ibooks, short-reads","e-book (#47), ibooks (#2), short-reads (#15)",read,,,,1,,,0,,,,,
90227,Winston Churchill's War Leadership,Martin  Gilbert,"Gilbert, Martin",,"=""140007732X""","=""9781400077328""",2,3.77,Vintage,Paperback,112,2004,2004,2016/07/24,2016/07/24,"on-kindle, short-reads","on-kindle (#82), short-reads (#13)",read,,,,1,,,0,,,,,
342504,The Science of Getting Rich,Wallace D. Wattles,"Wattles, Wallace D.",,"=""1585426016""","=""9781585426010""",3,4.13,Tarcherperigee,Paperback,146,2007,1910,2016/08/10,2016/08/08,"on-kindle, short-reads","on-kindle (#85), short-reads (#12)",read,,,,1,,,0,,,,,
29838330,Positioning in CSS: Layout Enhancements for the Web,Eric A. Meyer,"Meyer, Eric A.",,"=""1491930373""","=""9781491930373""",4,3.71,O'Reilly Media,Paperback,50,2016,,2016/10/25,2016/08/11,"e-book, o-reilly, technical, short-reads","e-book (#55), o-reilly (#23), technical (#50), short-reads (#11)",read,,,,1,,,0,,,,,
13535474,The Little Book of Talent: 52 Tips for Improving Your Skills,Daniel Coyle,"Coyle, Daniel",,"=""034553669X""","=""9780345536693""",4,3.98,Bantam,ebook,160,2012,2012,2016/10/27,2016/09/30,"ibooks, short-reads","ibooks (#3), short-reads (#10)",read,,,,1,,,0,,,,,
30548774,Table Layout in CSS: CSS Table Rendering in Detail,Eric A. Meyer,"Meyer, Eric A.",,"=""1491930535""","=""9781491930533""",4,3.33,O'Reilly Media,Paperback,44,2016,,2016/11/04,2016/08/11,"o-reilly, technical, e-book, short-reads","o-reilly (#24), technical (#51), e-book (#56), short-reads (#9)",read,,,,1,,,0,,,,,
23222496,The Terrorist's Son: A Story of Choice,Zak Ebrahim,"Ebrahim, Zak",,"=""1476784817""","=""9781476784816""",3,4.09,Simon  Schuster/ TED,ebook,112,2014,2014,2016/11/06,2016/11/05,"ibooks, short-reads","ibooks (#4), short-reads (#8)",read,,,,1,,,0,,,,,
20891662,The Ice Dragon,George R.R. Martin,"Martin, George R.R.",Luis Royo,"=""0765379244""","=""9780765379245""",4,3.77,Tor Teen,ebook,128,2014,1980,2017/03/14,2017/03/14,"e-book, short-reads","e-book (#57), short-reads (#6)",read,,,,1,,,0,,,,,
18044932,Instant HTML5 Geolocation How-to,Ben Werdmuller,"Werdmuller, Ben",,"=""1782165908""","=""9781782165903""",2,3.00,Packt Publishing,Paperback,60,2013,2013,2017/04/20,2017/04/19,"packt, technical, short-reads","packt (#6), technical (#53), short-reads (#5)",read,,,,1,,,0,,,,,
17998781,Instant HTML5 Local Storage How-to,Alex Libby,"Libby, Alex",,"=""1849699313""","=""9781849699310""",3,3.75,Packt Publishing,ebook,80,2013,2013,2017/04/20,2017/04/20,"packt, technical, short-reads","packt (#7), technical (#54), short-reads (#4)",read,,,,1,,,0,,,,,
6438581,Even Faster Web Sites,Steve Souders,"Souders, Steve","Tim O'Reilly, O'Reilly & Associates","=""0596522304""","=""9780596522308""",4,3.96,O'Reilly Media,Paperback,256,2009,2009,2017/04/30,2017/04/29,"e-book, o-reilly, technical, short-reads","e-book (#59), o-reilly (#26), technical (#56), short-reads (#3)",read,"Bit outdated for the current time. The book was written before node.js, websockets or CSS3 was released.",,,1,,,0,,,,,
58480,The Way to Wealth,Benjamin Franklin,"Franklin, Benjamin",,"=""0918222885""","=""9780918222886""",4,4.09,Applewood Books,Hardcover,30,1986,1757,2017/07/23,2017/07/10,"e-book, short-reads","e-book (#63), short-reads (#2)",read,,,,1,,,0,,,,,
356896,The Greatest Salesman in the World,Og Mandino,"Mandino, Og",,"=""055327757X""","=""9780553277579""",2,4.19,Bantam,Paperback,128,1983,1968,2017/09/03,2016/09/27,"on-kindle, short-reads","on-kindle (#100), short-reads (#1)",read,,,,1,,,0,,,,,
22668525,Stories For Young Readers,Leo Tolstoy,"Tolstoy, Leo",,"=""""","=""9788176061421""",4,4.02,Papili Classics,Paperback,171,2014,2015,2014/07/11,2014/07/05,,,read,,,,1,,,1,2014/06/30,Flipkart,Brand new,,
18198883,Data Structures and Algorithms with JavaScript,Michael McMillan,"McMillan, Michael",,"=""1449364934""","=""9781449364939""",3,3.58,O'Reilly Media,Paperback,220,2014,2014,2017/06/06,2016/12/17,"e-book, technical, o-reilly","e-book (#61), technical (#59), o-reilly (#29)",read,,,,1,,,0,,,,,
25977680,Frontend Architecture for Design Systems: A Modern Blueprint for Scalable and Sustainable Websites,Micah Godbolt,"Godbolt, Micah",,"=""1491926783""","=""9781491926789""",4,3.39,O'Reilly Media,Paperback,198,2016,2015,2017/05/26,2017/05/18,,,read,,,,1,,,0,,,,,
7008656,High Performance JavaScript,Nicholas C. Zakas,"Zakas, Nicholas C.",,"=""059680279X""","=""9780596802790""",4,4.09,Yahoo Press,Paperback,242,2010,2010,2017/05/08,2017/04/29,"technical, o-reilly, e-book","technical (#58), o-reilly (#28), e-book (#60)",read,,,,1,,,0,,,,,
2998152,JavaScript: The Good Parts,Douglas Crockford,"Crockford, Douglas",,"=""0596517742""","=""9780596517748""",4,4.23,Yahoo Press,Paperback,153,2008,2008,2017/04/23,2013/02/05,"technical, o-reilly","technical (#20), o-reilly (#3)",read,,,,2,,,1,2013/03/18,Flipkart,Brand new,,
25594183,Getting Started with Gulp,Travis Maynard,"Maynard, Travis",,"=""1784395765""","=""9781784395766""",4,3.55,Packt Publishing,Paperback,120,2015,2015,2017/03/30,2017/03/23,"technical, e-book, packt","technical (#52), e-book (#58), packt (#5)",read,,,,1,,,0,,,,,
22884129,Adultery,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa & Zoe Perry,"=""8184006098""","=""9788184006094""",3,3.07,Random House India,Paperback,287,2014,2012,2015/02/06,2015/02/02,,,read,,,,1,,,0,,,,,
18085530,Crossing the Chasm: Marketing and Selling Disruptive Products to Mainstream Customers,Geoffrey A. Moore,"Moore, Geoffrey A.",,"=""0062292986""","=""9780062292988""",3,4.00,Harper Business,Paperback,288,2014,2006,2017/02/09,2016/09/21,on-kindle,on-kindle (#92),read,,,,1,,,0,,,,,
27221880,"Yes, My Accent Is Real: And Some Other Things I Haven't Told You",Kunal Nayyar,"Nayyar, Kunal",,"=""147676185X""","=""9781476761855""",4,3.76,Atria Books,ebook,256,2015,2015,2016/11/14,2016/11/14,on-kindle,on-kindle (#87),read,,,,1,,,0,,,,,
22091581,Traction: A Startup Guide to Getting Customers,Gabriel Weinberg,"Weinberg, Gabriel",Justin Mares,"=""0976339609""","=""9780976339601""",4,4.11,S-curve Publishing,Hardcover,288,2014,2014,2016/10/13,2016/09/27,startup,startup (#1),read,,,,1,,,0,,,,,
7935732,"Business Model Generation: A Handbook for Visionaries, Game Changers, and Challengers",Alexander Osterwalder,"Osterwalder, Alexander","Yves Pigneur, Alan Smith","=""0470876417""","=""9780470876411""",3,4.19,Wiley,Paperback,288,2010,2010,2016/10/10,2016/08/10,e-book,e-book (#54),read,,,,1,,,0,,,,,
28646493,Introducing SEO: Your Quick-Start Guide to Effective SEO Practices,Aravind Shenoy,"Shenoy, Aravind",Anirudh Prabhu,"=""1484218531""","=""9781484218532""",4,4.00,Apress,Paperback,132,2016,,2016/09/09,2016/09/10,"e-book, technical","e-book (#52), technical (#49)",read,,,,1,,,0,,,,,
3860977,How We Decide,Jonah Lehrer,"Lehrer, Jonah",,"=""0618620117""","=""9780618620111""",5,3.83,Houghton Mifflin Company,Hardcover,259,2009,2009,2016/08/08,2016/07/27,on-kindle,on-kindle (#84),read,,,,1,,,0,,,,,
11542684,Seriously...I'm Kidding,Ellen DeGeneres,"DeGeneres, Ellen",,"=""0446585033""","=""9780446585033""",1,3.69,Grand Central Publishing,ebook,178,2011,2011,2016/07/28,2016/07/24,on-kindle,on-kindle (#83),read,"Just because one is a TV celebrity, doesn't mean the book is good. I see no purpose in this book.",,,1,,,0,,,,,
26191361,Eating Wisely and Well,Ramesh Bijlani,"Bijlani, Ramesh",,"=""""","=""9788129119971""",3,3.57,Rupa Publications India Pvt. Ltd,Paperback,132,2012,,2016/07/07,2016/06/24,just-books,just-books (#23),read,,,,1,,,0,,,,,
30335630,Karma isn't such a bitch!,Rashmi Rathi,"Rathi, Rashmi",,"=""9385247816""","=""9789385247811""",4,3.43,Educreation,Paperback,115,2016,2016,2016/06/22,2016/06/19,e-book,e-book (#48),read,"'Karma isn't such a bitch' is a short modern day introduction to Karma Yoga. This book explains to the current startup generation about Karma Yoga. Having few friends who owns their startups, I was able to relate them to the storyline.<br/><br/>The author's style of presenting the story is amazing.",,,1,,,0,,,,,
22375951,Designing for Performance: Weighing Aesthetics and Speed,Lara   Hogan,"Hogan, Lara",,"=""1491902493""","=""9781491902493""",2,4.19,O'Reilly Media,Paperback,150,,2014,2016/06/14,2016/06/10,"e-book, o-reilly","e-book (#46), o-reilly (#19)",read,,,,1,,,0,,,,,
22934601,The Extraordinary Journey of the Fakir who got Trapped in an Ikea Wardrobe,Romain Puértolas,"Puértolas, Romain",,"=""0099599791""","=""9780099599791""",3,3.29,Vintage,Paperback,320,2014,2013,2016/06/04,2016/05/25,,,read,,,,1,,,0,,,,,
21050822,Amartya Sen: A Biography,Richa Saxena,"Saxena, Richa",,"=""8170289254""","=""9788170289258""",3,3.56,Rajpal & Sons,Paperback,168,2011,2011,2016/05/25,2016/05/19,just-books,just-books (#20),read,,,,1,,,0,,,,,
14877256,Listening to Grass-Hoppers: Field Notes on Democracy,Arundhati Roy,"Roy, Arundhati",,"=""0670083798""","=""9780670083794""",4,3.99,Hamish Hamilton Canada,Hardcover,252,2009,2009,2016/05/18,2016/05/12,just-books,just-books (#19),read,,,,1,,,0,,,,,
19427193,I Too Had a Love Story,Ravinder Singh,"Singh, Ravinder",,"=""8188575704""","=""9788188575701""",3,3.63,Srishti Publishers,Paperback,212,2009,2007,2014/12/20,2014/12/20,indian-authors,indian-authors (#2),read,,,,1,,,0,,,,,
7727941,Autobiography of Charles Darwin,Charles Darwin,"Darwin, Charles",Francis Darwin,"=""8129100592""","=""9788129100597""",4,3.84,Rupa & Co.,Paperback,146,2003,1887,2016/05/08,2016/05/04,just-books,just-books (#18),read,,,,1,,,0,,,,,
632319,Reminiscences Of The Nehru Age,M.O. Mathai,"Mathai, M.O.",,"=""0706906217""","=""9780706906219""",4,3.70,Vikas Publishing House,Hardcover,299,1978,1978,2011/12/18,2011/11/16,,,read,I got attracted to this book only because I learned it was banned in India.<br/><br/>After reading this book now I have different opinion on Political leaders of India. Mathai explains his views on Nehru and the other political leaders of that time in this book. It is interesting to know the personal life of leaders whom we learn in books in schools.,,,1,,,0,,,,,
5665124,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark",,"=""""","=""""",3,3.82,,Kindle Edition,,2008,1884,2012/01/13,2011/12/31,on-kindle,on-kindle (#4),read,,,,2,,,0,,,,,
12968656,The Communist Manifesto,Karl Marx,"Marx, Karl",Friedrich Engels,"=""""","=""""",4,3.60,Project Gutenberg,ebook,,2005,1848,2012/02/03,2012/01/31,,,read,,,,1,,,0,,,,,
7604028,Dellon's Account Of The Inquisition At Goa,Gabriel Dellon,"Dellon, Gabriel",,"=""1430451505""","=""9781430451501""",4,3.60,Kessinger Publishing,Paperback,512,2006,2006,2012/02/08,2012/02/07,,,read,"In this book, the author who is an Doctor from France explains how he got into the clutches of the Holy House in Goa, India.<br/><br/>The book is his explanations of how cruel the ""Inquisition of Goa"" was.",,,1,,,0,,,,,
8630451,Untouchable,Mulk Raj Anand,"Anand, Mulk Raj",,"=""""","=""""",5,3.73,,Kindle Edition,160,,1935,2012/06/19,2012/06/17,"on-kindle, indian-authors","on-kindle (#19), indian-authors (#9)",read,,,,1,,,0,,,,,
10076538,How I Killed Pluto and Why It Had It Coming,Mike Brown,"Brown, Mike",,"=""""","=""""",4,4.02,,Kindle Edition,290,2010,2010,2012/08/19,2012/08/09,on-kindle,on-kindle (#21),read,,,,1,,,0,,,,,
1681559,High Performance Web Sites,Steve Souders,"Souders, Steve",,"=""0596529309""","=""9780596529307""",3,4.15,O'Reilly Media,Paperback,170,2007,2007,2014/06/09,2014/06/03,"technical, e-book, o-reilly","technical (#24), e-book (#19), o-reilly (#2)",read,,,,1,,,0,,,,,
51291,How to Lie with Statistics,Darrell Huff,"Huff, Darrell",Irving Geis,"=""0393310728""","=""9780393310726""",4,3.85,W. W. Norton & Company,Paperback,142,1982,1954,2014/08/02,2014/07/28,,,read,,,,1,,,0,,,,,
95887,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,Brian Tracy,"Tracy, Brian",,"=""1576754227""","=""9781576754221""",4,3.86,Berrett-Koehler Publishers,Paperback,128,2007,2001,2014/11/14,2014/08/02,,,read,,,,1,,,1,,,Very good,,
9422683,JavaScript Patterns,Stoyan Stefanov,"Stefanov, Stoyan",,"=""0596806752""","=""9780596806750""",5,4.17,O'Reilly Media,Paperback,216,2010,2010,2014/12/07,2014/09/30,"o-reilly, technical","o-reilly (#6), technical (#34)",read,,,,1,,,0,,,,,
17239285,Microinteractions: Designing with Details,Dan Saffer,"Saffer, Dan",,"=""144934268X""","=""9781449342685""",3,4.02,O'Reilly Media,Paperback,170,2013,2013,2015/06/22,2015/06/22,"technical, e-book","technical (#39), e-book (#37)",read,,,,1,,,0,,,,,
6346633,The Cosmic Detective. Exploring The Mysteries Of Our Universe,Mani Bhaumik,"Bhaumik, Mani",,"=""0143330691""","=""9780143330691""",5,4.04,Penguin Group,Paperback,128,2009,2008,2015/11/02,2015/10/28,just-books,just-books (#4),read,,,,1,,,0,,,,,
26457169,"Colors, Backgrounds, and Gradients: Adding Individuality with CSS",Eric A. Meyer,"Meyer, Eric A.",,"=""1491927658""","=""9781491927656""",4,3.67,O'Reilly Media,Paperback,112,2015,2015,2016/01/15,2015/12/15,"technical, e-book","technical (#42), e-book (#44)",read,,,,1,,,0,,,,,
26457172,Basic Visual Formatting in CSS: Layout Fundamentals in CSS,Eric A. Meyer,"Meyer, Eric A.",,"=""1491929960""","=""9781491929964""",3,3.19,O'Reilly Media,Paperback,72,2015,2015,2016/01/28,2015/12/15,"o-reilly, technical","o-reilly (#18), technical (#46)",read,,,,1,,,0,,,,,
21275819,Indian Police ...: As I See...,Kiran Bedi,"Bedi, Kiran",,"=""8120737903""","=""9788120737907""",2,2.50,Sterling Publishers Pvt.Ltd,Paperback,154,2008,2008,2016/02/14,2016/01/05,just-books,just-books (#15),read,,,,1,,,0,,,,,
1975653,"Wisdom, Inc.: 30 Business Virtues That Turn Ordinary People into Extraordinary Leaders",Seth Godin,"Godin, Seth",,"=""0887307582""","=""9780887307584""",2,4.00,Harper Business,Paperback,160,1995,1995,2016/04/16,2016/04/05,just-books,just-books (#17),read,,,,1,,,0,,,,,
26762242,Introduction to React,Cory Gackenheimer,"Gackenheimer, Cory",,"=""1484212460""","=""9781484212462""",2,2.94,Apress,Paperback,129,2015,2015,2016/04/11,2016/04/08,,,read,,,,1,,,0,,,,,
7520512,Pitching Hacks: How to pitch startups to investors,Venture Hacks,"Hacks, Venture",,"=""0557235596""","=""9780557235599""",4,4.09,lulu.com,Paperback,86,2009,2009,2016/04/04,2016/04/04,e-book,e-book (#45),read,,,,1,,,0,,,,,
25826289,"Lexicon For Ethics, Integrity and Aptitude (civil service chronicle)",civil service chronicle,"chronicle, civil service",,"=""""","=""9788192826430""",3,3.74,civil service chronicle,Paperback,336,2013,,2016/01/12,2015/11/24,,,read,,,,1,,,1,,,Brand new,,
981115,Death at My Doorstep,Khushwant Singh,"Singh, Khushwant",,"=""8174363564""","=""9788174363565""",2,3.55,Lotus Press,Hardcover,170,2005,2005,2016/01/02,2015/12/20,"indian-authors, just-books","indian-authors (#21), just-books (#13)",read,,,,1,,,0,,,,,
109201,The Company of Women,Khushwant Singh,"Singh, Khushwant",,"=""0140290478""","=""9780140290479""",4,3.25,Penguin Books India,Paperback,232,2016,1999,2015/11/23,2015/11/20,"just-books, indian-authors","just-books (#7), indian-authors (#19)",read,,,,1,,,0,,,,,
6946162,Paradise And Other Stories,Khushwant Singh,"Singh, Khushwant",,"=""0144000830""","=""9780144000838""",3,3.53,Penguin Books,Paperback,256,2005,2004,2015/12/17,2015/12/13,"just-books, indian-authors","just-books (#10), indian-authors (#18)",read,,,,1,,,0,,,,,
17667950,Nautch Girls Of The Raj,Pran Nevile,"Nevile, Pran",,"=""""","=""9780143064787""",3,3.38,Penguin Books India,Paperback,136,2009,1996,2015/11/15,2015/11/11,just-books,just-books (#5),read,,,,1,,,0,,,,,
23282560,Forge your Future,A.P.J. Abdul Kalam,"Kalam, A.P.J. Abdul",,"=""9350642794""","=""9789350642795""",2,4.23,Rajpal and Sons,Paperback,224,2014,2014,2015/11/10,2015/10/25,indian-authors,indian-authors (#16),read,Poorly edited. Has a lot of spelling and grammatical mistakes.,,,1,,,0,,,,,
22605155,Gulabi,Pankaj Suneja,"Suneja, Pankaj",,"=""9384129143""","=""9789384129149""",2,3.05,Cinnamon Teal,Paperback,76,2014,2014,2015/06/05,2015/06/02,indian-authors,indian-authors (#15),read,"This short book tries to explain two different stories in parallel. Both the stories keep interfering and overlapping. The story is peculiar, and the language is average and it failed to reach its destination. This one would require multiple rereads before I can make any sense of it or maybe I would never really understand it as it is in fact about schizophrenia.",,,1,,,0,,,,,
1597285,The Fifth Mountain,Paulo Coelho,"Coelho, Paulo",,"=""8172235143""","=""9788172235147""",2,3.62,HarperCollins,Paperback,,2005,1996,2015/09/25,2015/09/08,,,read,,,,1,,,0,,,,,
17286958,Killing Jesus: A History,Bill O'Reilly,"O'Reilly, Bill",Martin Dugard,"=""0805098542""","=""9780805098549""",4,3.94,Henry Holt and Co.,Hardcover,293,2013,2013,2015/08/30,2015/08/30,on-kindle,on-kindle (#80),read,,,,1,,,0,,,,,
18900222,The A.B.C. Murders,Agatha Christie,"Christie, Agatha",,"=""0007282451""","=""9780007282456""",3,4.02,Harper Collins India,Paperback,331,2007,1936,2015/08/20,2015/08/09,,,read,,,,1,,,0,,,,,
873537,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0141014598""","=""9780141014593""",2,3.94,Penguin Books Ltd,Paperback,277,2006,2005,2015/08/08,2015/07/09,just-books,just-books (#1),read,,,,1,,,0,,,,,
74657,Buddhism: A Very Short Introduction,Damien Keown,"Keown, Damien",,"=""0192853864""","=""9780192853868""",4,3.73,Oxford University Press,Paperback,136,2000,1996,2015/07/09,2015/07/06,e-book,e-book (#38),read,,,,1,,,0,,,,,
10638493,Pink Boots and a Machete: My Journey From NFL Cheerleader to National Geographic Explorer,Mireya Mayor,"Mayor, Mireya",,"=""1426207425""","=""9781426207426""",3,3.74,National Geographic,ebook,304,2011,2010,2015/07/05,2015/07/04,,,read,,,,1,,,0,,,,,
21966725,The Sceptical Patriot: Exploring the Truths Behind the Zero and Other Indian Glories,Sidin Vadukut,"Vadukut, Sidin",,"=""8129129035""","=""9788129129031""",3,3.71,Rupa Publications India,Paperback,208,2014,2014,2015/06/07,2015/06/06,"indian-authors, e-book","indian-authors (#12), e-book (#36)",read,,,,1,,,0,,,,,
22874559,Half Girlfriend,Chetan Bhagat,"Bhagat, Chetan",,"=""8129135728""","=""9788129135728""",1,3.13,Rupa Publications India,Paperback,260,2014,2014,2015/04/25,2014/10/15,indian-authors,indian-authors (#11),read,,,,1,,,1,,Flipkart,Brand new,,
18492393,Object-Oriented JavaScript,Nicholas C. Zakas,"Zakas, Nicholas C.",,"=""1593275404""","=""9781593275402""",5,4.35,No Starch Press,Paperback,100,2014,2012,2014/10/14,2014/10/11,"e-book, technical","e-book (#25), technical (#31)",read,,,,1,,,0,,,,,
13591032,Maintainable JavaScript,Nicholas C. Zakas,"Zakas, Nicholas C.",,"=""1449327680""","=""9781449327682""",2,3.88,O'Reilly Media,Paperback,242,2012,2012,2015/03/21,2014/04/25,"technical, o-reilly","technical (#37), o-reilly (#13)",read,1/3 of the book is outdated.,,,1,,,0,,,,,
17331349,Think Like a Freak,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0062218360""","=""9780062218360""",3,3.84,William Morrow,ebook,304,2014,2014,2015/03/07,2015/03/02,,,read,,,,1,,,0,,,,,
11123032,Life of Pi,Yann Martel,"Martel, Yann",,"=""""","=""""",3,3.92,,Kindle Edition,482,,2001,2012/10/01,2012/09/21,"on-kindle, movie","on-kindle (#23), movie (#2)",read,,,,1,,,0,,,,,
51496,Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Vladimir Nabokov, Dan Chaon","=""0451528956""","=""9780451528957""",3,3.83,Signet Classic,Paperback,139,2003,1886,2015/02/09,2015/02/09,"e-book, movie","e-book (#28), movie (#1)",read,,,,1,,,0,,,,,
1835702,"It Happened In India: The Story of Pantaloons, Big Bazaar, Central and the Great Indian Consumer",Kishore Biyani,"Biyani, Kishore",Dipayan Baishya,"=""8129111373""","=""9788129111371""",3,3.64,Rupa & Co.,Paperback,268,2011,2007,2015/02/16,2015/02/16,indian-authors,indian-authors (#10),read,,,,1,,,1,,Bookworm,Like new,,
23354495,The Mahabharata Quest: The Alexander Secret,Christopher C. Doyle,"Doyle, Christopher C.",,"=""9384030597""","=""9789384030599""",3,3.66,Westland Books Private Limited,Paperback,355,2014,2014,2015/01/28,2015/01/24,,,read,,,,1,,,1,2015/01/19,Flipkart,Brand new,,
575715,"Anything for You, Ma'am: An IITian's Love Story",Tushar Raheja,"Raheja, Tushar",,"=""8188575860""","=""9788188575862""",4,2.92,Srishti Publishers & Distributors,Paperback,256,2006,2006,2013/02/21,2013/01/22,indian-authors,indian-authors (#7),read,,,,1,,,0,,,,,
8240188,Johnny Gone Down,Karan Bajaj,"Bajaj, Karan",,"=""8172237863""","=""9788172237868""",2,3.48, Harper Collins ,Paperback,324,2010,2010,2014/07/14,2014/06/21,indian-authors,indian-authors (#4),read,,,,1,,Chirag Kc,1,2014/07/02,Flipkart,Brand new,,
12743918,manithanukul oru mirugam,Madhan,"Madhan, Madhan",,"=""8189780557""","=""9788189780555""",4,3.95,Vikatan prasooram,Paperback,341,2005,2005,2014/08/14,2014/08/13,thamizh,thamizh (#7),read,,,,1,,,1,2014/08/02,HigginBothams,Brand new,,
8148515,HTML5 for Web Designers,Jeremy Keith,"Keith, Jeremy",Jeffrey Zeldman,"=""0984442502""","=""9780984442508""",5,3.98,A Book Apart,Paperback,87,2010,2010,2012/03/20,2012/03/14,"technical, a-book-apart","technical (#10), a-book-apart (#1)",read,A short introduction to HTML5. Worth reading.,,,1,,,0,,,,,
7117789,Pomodoro Technique Illustrated,Staffan Nöteberg,"Nöteberg, Staffan",,"=""1934356506""","=""9781934356500""",3,3.81,Pragmatic Bookshelf,Paperback,144,2010,2009,2012/01/08,2012/01/03,"technical, the-pragmatic-bookshelf","technical (#4), the-pragmatic-bookshelf (#4)",read,,,,1,,,0,,,,,
721338,Agile Retrospectives: Making Good Teams Great,Esther Derby,"Derby, Esther","Diana Larsen, Ken Schwaber","=""0977616649""","=""9780977616640""",4,3.94,Pragmatic Bookshelf,Paperback,178,2006,2006,2012/06/25,2012/06/22,"technical, the-pragmatic-bookshelf","technical (#12), the-pragmatic-bookshelf (#3)",read,,,,1,,,0,,,,,
6399113,The Passionate Programmer,Chad Fowler,"Fowler, Chad",David Heinemeier Hansson,"=""1934356344""","=""9781934356340""",3,3.95,Pragmatic Bookshelf,Paperback,219,2009,2009,2011/06/27,2011/06/03,"technical, the-pragmatic-bookshelf","technical (#1), the-pragmatic-bookshelf (#2)",read,Few chapters are really good. I felt few chapters rather dry. Worth reading once for a fresher who is just out of college.,,,1,,,0,,,,,
4784197,Land the Tech Job You Love,Andy Lester,"Lester, Andy",,"=""1934356263""","=""9781934356265""",4,3.83,Pragmatic Bookshelf,Paperback,267,2009,2008,2012/01/27,2011/12/21,"technical, the-pragmatic-bookshelf","technical (#3), the-pragmatic-bookshelf (#1)",read,,,,1,,,0,,,,,
